date,week,userId,attendTime,leaveTime
20170329,WED,u00016,08:45,18:10
20170329,WED,u00017,08:35,19:37
20170329,WED,u00018,08:48,23:13
20170329,WED,u00019,08:42,18:13
20170329,WED,u00020,08:40,17:50
20170329,WED,u00021,08:45,18:44
20170329,WED,u00022,08:33,19:23
20170329,WED,u00023,08:55,20:20
20170329,WED,u00024,08:34,19:02
20170329,WED,u00025,08:32,18:54
20170329,WED,u00026,08:52,19:54
20170329,WED,u00027,08:55,19:34
20170329,WED,u00028,08:37,18:19
20170329,WED,u00029,08:42,17:33
20170329,WED,u00030,08:57,19:23
20170329,WED,u00031,08:53,18:50
20170329,WED,u00032,08:37,19:48
20170329,WED,u00033,08:38,17:59
20170329,WED,u00034,08:40,18:52
20170329,WED,u00035,08:34,18:46
20170329,WED,u00036,08:39,18:47
20170329,WED,u00037,08:56,19:17
20170329,WED,u00038,08:39,18:10
20170329,WED,u00039,08:51,19:29
20170329,WED,u00040,08:34,17:33
20170329,WED,u00041,08:59,19:28
20170329,WED,u00042,08:45,19:13
20170329,WED,u00043,08:32,18:50
20170329,WED,u00044,08:33,18:48
20170329,WED,u00045,08:42,17:35
20170329,WED,u00046,08:59,19:39
20170329,WED,u00047,08:31,17:49
20170329,WED,u00048,08:53,18:22
20170329,WED,u00049,08:49,22:03
20170329,WED,u00050,08:47,17:40
20170329,WED,u00051,08:52,18:31
20170329,WED,u00052,08:33,18:17
20170329,WED,u00053,08:52,22:03
20170329,WED,u00054,08:53,17:44
20170329,WED,u00055,08:33,18:42
20170329,WED,u00056,08:59,17:59
20170329,WED,u00057,08:38,17:41
20170329,WED,u00058,08:46,17:38
20170329,WED,u00059,08:30,20:20
20170329,WED,u00060,08:52,17:34
20170329,WED,u00061,08:52,17:57
20170329,WED,u00062,08:58,18:12
20170329,WED,u00063,08:43,17:56
20170329,WED,u00064,08:53,18:35
20170329,WED,u00065,08:56,17:30
20170329,WED,u00066,08:53,18:16
20170329,WED,u00067,08:50,17:58
20170329,WED,u00068,08:38,20:11
20170329,WED,u00069,08:46,17:33
20170329,WED,u00070,08:44,18:23
20170329,WED,u00071,08:37,18:07
20170329,WED,u00072,08:30,22:39
20170329,WED,u00073,08:40,20:34
20170329,WED,u00074,08:57,19:53
20170329,WED,u00075,08:37,19:33
20170329,WED,u00076,08:33,17:38
20170329,WED,u00077,08:31,18:15
20170329,WED,u00078,08:47,18:16
20170329,WED,u00079,08:32,20:14
20170329,WED,u00080,08:37,22:25
20170329,WED,u00081,08:44,17:42
20170329,WED,u00082,08:34,17:59
20170329,WED,u00083,08:47,19:58
20170329,WED,u00084,08:39,18:59
20170329,WED,u00085,08:44,18:20
20170329,WED,u00086,08:45,17:44
20170329,WED,u00087,08:56,17:41
20170329,WED,u00088,08:57,17:55
20170329,WED,u00089,08:36,17:37
20170329,WED,u00090,08:51,19:11
20170329,WED,u00091,08:39,17:41
20170329,WED,u00092,08:38,17:31
20170329,WED,u00093,08:42,18:01
20170329,WED,u00094,08:53,17:31
20170329,WED,u00095,08:36,18:43
20170329,WED,u00096,08:51,17:31
20170329,WED,u00097,08:37,19:08
20170329,WED,u00098,08:41,18:33
20170329,WED,u00099,08:53,17:58
20170330,THU,u00000,08:56,18:36
20170330,THU,u00001,08:56,18:23
20170330,THU,u00002,08:39,17:51
20170330,THU,u00003,08:51,18:25
20170330,THU,u00004,08:37,18:51
20170330,THU,u00005,08:54,18:50
20170330,THU,u00006,08:49,17:41
20170330,THU,u00007,08:32,18:03
20170330,THU,u00008,08:49,17:35
20170330,THU,u00009,08:54,21:41
20170330,THU,u00010,08:33,20:28
20170330,THU,u00011,08:54,18:44
20170330,THU,u00012,08:56,18:43
20170330,THU,u00013,08:50,18:12
20170330,THU,u00014,08:53,19:33
20170330,THU,u00015,08:45,18:27
20170330,THU,u00016,08:39,18:17
20170330,THU,u00017,08:50,19:34
20170330,THU,u00018,08:32,19:21
20170330,THU,u00019,08:54,17:45
20170330,THU,u00020,08:55,18:38
20170330,THU,u00021,08:47,18:57
20170330,THU,u00022,08:39,18:44
20170330,THU,u00023,08:33,18:03
20170330,THU,u00024,08:46,17:33
20170330,THU,u00025,08:44,20:22
20170330,THU,u00026,08:34,21:22
20170330,THU,u00027,08:59,17:55
20170330,THU,u00028,08:52,18:42
20170330,THU,u00029,08:44,17:51
20170330,THU,u00030,08:53,19:08
20170330,THU,u00031,08:46,18:21
20170330,THU,u00032,08:59,18:29
20170330,THU,u00033,08:54,18:45
20170330,THU,u00034,08:41,18:55
20170330,THU,u00035,08:32,17:31
20170330,THU,u00036,08:33,18:31
20170330,THU,u00037,08:52,18:12
20170330,THU,u00038,08:49,17:42
20170330,THU,u00039,08:35,22:00
20170330,THU,u00040,08:44,19:03
20170330,THU,u00041,08:40,17:49
20170330,THU,u00042,08:55,18:11
20170330,THU,u00043,08:34,19:46
20170330,THU,u00044,08:37,17:35
20170330,THU,u00045,08:55,17:53
20170330,THU,u00046,08:42,21:46
20170330,THU,u00047,08:42,20:34
20170330,THU,u00048,08:50,18:48
20170330,THU,u00049,08:46,18:17
20170330,THU,u00050,08:38,18:00
20170330,THU,u00051,08:45,18:32
20170330,THU,u00052,08:46,20:12
20170330,THU,u00053,08:54,17:34
20170330,THU,u00054,08:37,17:42
20170330,THU,u00055,08:43,19:36
20170330,THU,u00056,08:50,22:44
20170330,THU,u00057,08:43,17:47
20170330,THU,u00058,08:33,20:53
20170330,THU,u00059,08:54,18:17
20170330,THU,u00060,08:48,18:05
20170330,THU,u00061,08:55,18:23
20170330,THU,u00062,08:45,17:37
20170330,THU,u00063,08:57,19:00
20170330,THU,u00064,08:33,20:51
20170330,THU,u00065,08:58,22:51
20170330,THU,u00066,08:57,21:15
20170330,THU,u00067,08:53,17:43
20170330,THU,u00068,08:33,17:50
20170330,THU,u00069,08:57,22:11
20170330,THU,u00070,08:57,17:47
20170330,THU,u00071,08:35,18:30
20170330,THU,u00072,08:42,17:41
20170330,THU,u00073,08:37,19:32
20170330,THU,u00074,08:58,18:00
20170330,THU,u00075,08:50,18:03
20170330,THU,u00076,08:48,21:08
20170330,THU,u00077,08:30,20:21
20170330,THU,u00078,08:42,17:47
20170330,THU,u00079,08:45,17:45
20170330,THU,u00080,08:37,20:14
20170330,THU,u00081,08:40,20:27
20170330,THU,u00082,08:56,19:14
20170330,THU,u00083,08:45,19:11
20170330,THU,u00084,08:50,19:02
20170330,THU,u00085,08:36,17:45
20170330,THU,u00086,08:58,19:20
20170330,THU,u00087,08:57,19:13
20170330,THU,u00088,08:41,19:40
20170330,THU,u00089,08:35,18:06
20170330,THU,u00090,08:32,19:22
20170330,THU,u00091,08:34,17:49
20170330,THU,u00092,08:36,23:38
20170330,THU,u00093,08:45,18:11
20170330,THU,u00094,08:31,19:50
20170330,THU,u00095,08:51,19:48
20170330,THU,u00096,08:50,18:21
20170330,THU,u00097,08:48,20:17
20170330,THU,u00098,08:49,18:21
20170330,THU,u00099,08:52,17:57
20170331,FRI,u00000,08:38,18:31
20170331,FRI,u00001,08:40,17:58
20170331,FRI,u00002,08:50,19:40
20170331,FRI,u00003,08:57,18:04
20170331,FRI,u00004,08:37,23:29
20170331,FRI,u00005,08:58,17:30
20170331,FRI,u00006,08:38,21:11
20170331,FRI,u00007,08:51,18:19
20170331,FRI,u00008,08:54,18:25
20170331,FRI,u00009,08:54,18:01
20170331,FRI,u00010,08:48,22:12
20170331,FRI,u00011,08:42,17:37
20170331,FRI,u00012,08:32,19:22
20170331,FRI,u00013,08:48,18:35
20170331,FRI,u00014,08:56,21:44
20170331,FRI,u00015,08:41,19:30
20170331,FRI,u00016,08:53,17:39
20170331,FRI,u00017,08:54,19:54
20170331,FRI,u00018,08:51,18:03
20170331,FRI,u00019,08:50,17:30
20170331,FRI,u00020,08:55,18:00
20170331,FRI,u00021,08:30,23:02
20170331,FRI,u00022,08:52,18:46
20170331,FRI,u00023,08:44,17:32
20170331,FRI,u00024,08:49,21:45
20170331,FRI,u00025,08:53,17:45
20170331,FRI,u00026,08:53,17:50
20170331,FRI,u00027,08:45,19:53
20170331,FRI,u00028,08:51,17:34
20170331,FRI,u00029,08:51,17:49
20170331,FRI,u00030,08:57,17:35
20170331,FRI,u00031,08:43,17:44
20170331,FRI,u00032,08:59,18:30
20170331,FRI,u00033,08:40,18:16
20170331,FRI,u00034,08:42,19:21
20170331,FRI,u00035,08:37,18:40
20170331,FRI,u00036,08:53,17:44
20170331,FRI,u00037,08:56,17:58
20170331,FRI,u00038,08:47,20:36
20170331,FRI,u00039,08:40,18:22
20170331,FRI,u00040,08:38,21:17
20170331,FRI,u00041,08:42,18:44
20170331,FRI,u00042,08:37,18:11
20170331,FRI,u00043,08:31,20:20
20170331,FRI,u00044,08:47,22:04
20170331,FRI,u00045,08:59,20:39
20170331,FRI,u00046,08:35,19:04
20170331,FRI,u00047,08:49,22:51
20170331,FRI,u00048,08:37,19:57
20170331,FRI,u00049,08:42,17:38
20170331,FRI,u00050,08:41,17:50
20170331,FRI,u00051,08:48,17:32
20170331,FRI,u00052,08:52,19:09
20170331,FRI,u00053,08:48,17:38
20170331,FRI,u00054,08:35,17:34
20170331,FRI,u00055,08:48,22:15
20170331,FRI,u00056,08:30,23:50
20170331,FRI,u00057,08:58,19:06
20170331,FRI,u00058,08:31,18:18
20170331,FRI,u00059,08:55,18:35
20170331,FRI,u00060,08:32,22:02
20170331,FRI,u00061,08:54,20:34
20170331,FRI,u00062,08:47,22:11
20170331,FRI,u00063,08:51,18:03
20170331,FRI,u00064,08:56,17:38
20170331,FRI,u00065,08:45,19:30
20170331,FRI,u00066,08:51,20:23
20170331,FRI,u00067,08:34,17:50
20170331,FRI,u00068,08:56,18:17
20170331,FRI,u00069,08:38,18:26
20170331,FRI,u00070,08:44,17:54
20170331,FRI,u00071,08:39,18:03
20170331,FRI,u00072,08:35,17:43
20170331,FRI,u00073,08:45,20:18
20170331,FRI,u00074,08:31,18:18
20170331,FRI,u00075,08:51,18:03
20170331,FRI,u00076,08:39,20:17
20170331,FRI,u00077,08:36,19:06
20170331,FRI,u00078,08:56,20:43
20170331,FRI,u00079,08:53,21:51
20170331,FRI,u00080,08:42,18:36
20170331,FRI,u00081,08:48,17:50
20170331,FRI,u00082,08:46,18:52
20170331,FRI,u00083,08:32,18:19
20170331,FRI,u00084,08:38,20:52
20170331,FRI,u00085,08:34,19:26
20170331,FRI,u00086,08:50,18:46
20170331,FRI,u00087,08:48,17:43
20170331,FRI,u00088,08:49,18:12
20170331,FRI,u00089,08:40,19:07
20170331,FRI,u00090,08:36,18:59
20170331,FRI,u00091,08:30,18:22
20170331,FRI,u00092,08:42,18:22
20170331,FRI,u00093,08:36,17:47
20170331,FRI,u00094,08:33,20:08
20170331,FRI,u00095,08:57,18:16
20170331,FRI,u00096,08:33,18:39
20170331,FRI,u00097,08:50,18:40
20170331,FRI,u00098,08:42,19:32
20170331,FRI,u00099,08:51,18:56
20170403,MON,u00000,08:39,20:43
20170403,MON,u00001,08:41,19:53
20170403,MON,u00002,08:39,19:58
20170403,MON,u00003,08:35,18:16
20170403,MON,u00004,08:36,18:07
20170403,MON,u00005,08:39,21:25
20170403,MON,u00006,08:34,19:35
20170403,MON,u00007,08:30,19:21
20170403,MON,u00008,08:33,19:02
20170403,MON,u00009,08:38,18:53
20170403,MON,u00010,08:31,20:04
20170403,MON,u00011,08:38,19:27
20170403,MON,u00012,08:42,19:34
20170403,MON,u00013,08:55,22:18
20170403,MON,u00014,08:46,17:52
20170403,MON,u00015,08:32,22:39
20170403,MON,u00016,08:34,20:14
20170403,MON,u00017,08:34,18:52
20170403,MON,u00018,08:57,18:59
20170403,MON,u00019,08:50,17:44
20170403,MON,u00020,08:58,21:08
20170403,MON,u00021,08:40,17:31
20170403,MON,u00022,08:43,18:46
20170403,MON,u00023,08:37,18:53
20170403,MON,u00024,08:31,17:33
20170403,MON,u00025,08:54,22:18
20170403,MON,u00026,08:46,21:15
20170403,MON,u00027,08:55,19:36
20170403,MON,u00028,08:36,17:52
20170403,MON,u00029,08:31,18:22
20170403,MON,u00030,08:44,18:35
20170403,MON,u00031,08:33,18:38
20170403,MON,u00032,08:58,17:42
20170403,MON,u00033,08:38,18:52
20170403,MON,u00034,08:38,18:55
20170403,MON,u00035,08:33,20:58
20170403,MON,u00036,08:51,17:57
20170403,MON,u00037,08:49,18:37
20170403,MON,u00038,08:34,17:41
20170403,MON,u00039,08:58,17:55
20170403,MON,u00040,08:33,18:26
20170403,MON,u00041,08:40,18:28
20170403,MON,u00042,08:57,20:23
20170403,MON,u00043,08:47,17:57
20170403,MON,u00044,08:40,18:53
20170403,MON,u00045,08:38,18:26
20170403,MON,u00046,08:39,17:59
20170403,MON,u00047,08:36,21:56
20170403,MON,u00048,08:46,18:40
20170403,MON,u00049,08:45,17:50
20170403,MON,u00050,08:56,18:20
20170403,MON,u00051,08:38,18:39
20170403,MON,u00052,08:45,17:56
20170403,MON,u00053,08:40,19:41
20170403,MON,u00054,08:59,19:29
20170403,MON,u00055,08:45,19:00
20170403,MON,u00056,08:31,22:46
20170403,MON,u00057,08:35,17:38
20170403,MON,u00058,08:43,18:06
20170403,MON,u00059,08:56,18:21
20170403,MON,u00060,08:59,19:47
20170403,MON,u00061,08:32,18:49
20170403,MON,u00062,08:34,18:20
20170403,MON,u00063,08:48,17:44
20170403,MON,u00064,08:48,18:48
20170403,MON,u00065,08:30,18:14
20170403,MON,u00066,08:41,18:08
20170403,MON,u00067,08:33,17:35
20170403,MON,u00068,08:52,20:58
20170403,MON,u00069,08:52,18:19
20170403,MON,u00070,08:31,18:15
20170403,MON,u00071,08:55,20:52
20170403,MON,u00072,08:50,18:41
20170403,MON,u00073,08:49,23:46
20170403,MON,u00074,08:51,18:49
20170403,MON,u00075,08:31,19:46
20170403,MON,u00076,08:32,19:18
20170403,MON,u00077,08:56,17:44
20170403,MON,u00078,08:46,17:52
20170403,MON,u00079,08:51,22:53
20170403,MON,u00080,08:35,17:57
20170403,MON,u00081,08:49,20:40
20170403,MON,u00082,08:56,18:29
20170403,MON,u00083,08:33,21:56
20170403,MON,u00084,08:59,18:38
20170403,MON,u00085,08:54,18:17
20170403,MON,u00086,08:58,19:46
20170403,MON,u00087,08:52,17:51
20170403,MON,u00088,08:41,17:44
20170403,MON,u00089,08:47,19:03
20170403,MON,u00090,08:30,17:50
20170403,MON,u00091,08:51,17:47
20170403,MON,u00092,08:51,21:15
20170403,MON,u00093,08:44,18:52
20170403,MON,u00094,08:54,22:37
20170403,MON,u00095,08:47,17:45
20170403,MON,u00096,08:33,17:35
20170403,MON,u00097,08:45,17:32
20170403,MON,u00098,08:44,19:43
20170403,MON,u00099,08:54,18:56
20170404,TUE,u00000,08:57,17:53
20170404,TUE,u00001,08:45,18:48
20170404,TUE,u00002,08:40,22:04
20170404,TUE,u00003,08:41,18:21
20170404,TUE,u00004,08:42,18:03
20170404,TUE,u00005,08:49,18:12
20170404,TUE,u00006,08:53,19:26
20170404,TUE,u00007,08:33,20:52
20170404,TUE,u00008,08:45,17:38
20170404,TUE,u00009,08:42,18:57
20170404,TUE,u00010,08:47,22:47
20170404,TUE,u00011,08:40,17:36
20170404,TUE,u00012,08:38,18:01
20170404,TUE,u00013,08:38,17:44
20170404,TUE,u00014,08:46,17:37
20170404,TUE,u00015,08:33,21:44
20170404,TUE,u00016,08:35,19:35
20170404,TUE,u00017,08:37,18:27
20170404,TUE,u00018,08:40,22:58
20170404,TUE,u00019,08:49,18:11
20170404,TUE,u00020,08:47,17:57
20170404,TUE,u00021,08:56,17:35
20170404,TUE,u00022,08:58,18:22
20170404,TUE,u00023,08:49,17:35
20170404,TUE,u00024,08:31,19:50
20170404,TUE,u00025,08:39,18:58
20170404,TUE,u00026,08:31,19:16
20170404,TUE,u00027,08:45,19:17
20170404,TUE,u00028,08:38,18:42
20170404,TUE,u00029,08:48,18:41
20170404,TUE,u00030,08:35,17:43
20170404,TUE,u00031,08:49,18:20
20170404,TUE,u00032,08:44,18:25
20170404,TUE,u00033,08:38,19:10
20170404,TUE,u00034,08:58,18:58
20170404,TUE,u00035,08:48,18:59
20170404,TUE,u00036,08:36,18:55
20170404,TUE,u00037,08:58,18:40
20170404,TUE,u00038,08:43,18:11
20170404,TUE,u00039,08:34,18:23
20170404,TUE,u00040,08:38,19:59
20170404,TUE,u00041,08:41,19:29
20170404,TUE,u00042,08:45,18:19
20170404,TUE,u00043,08:45,19:28
20170404,TUE,u00044,08:47,17:43
20170404,TUE,u00045,08:48,17:40
20170404,TUE,u00046,08:52,17:47
20170404,TUE,u00047,08:41,21:05
20170404,TUE,u00048,08:32,17:54
20170404,TUE,u00049,08:33,17:33
20170404,TUE,u00050,08:38,22:13
20170404,TUE,u00051,08:54,18:50
20170404,TUE,u00052,08:31,18:21
20170404,TUE,u00053,08:50,18:09
20170404,TUE,u00054,08:45,20:57
20170404,TUE,u00055,08:41,18:47
20170404,TUE,u00056,08:58,20:25
20170404,TUE,u00057,08:55,17:35
20170404,TUE,u00058,08:49,21:10
20170404,TUE,u00059,08:59,18:44
20170404,TUE,u00060,08:30,18:16
20170404,TUE,u00061,08:33,17:49
20170404,TUE,u00062,08:30,18:42
20170404,TUE,u00063,08:51,18:34
20170404,TUE,u00064,08:38,18:20
20170404,TUE,u00065,08:58,19:28
20170404,TUE,u00066,08:35,17:40
20170404,TUE,u00067,08:55,19:05
20170404,TUE,u00068,08:36,18:43
20170404,TUE,u00069,08:40,20:36
20170404,TUE,u00070,08:35,18:56
20170404,TUE,u00071,08:43,19:46
20170404,TUE,u00072,08:58,19:17
20170404,TUE,u00073,08:35,17:55
20170404,TUE,u00074,08:31,20:05
20170404,TUE,u00075,08:36,18:14
20170404,TUE,u00076,08:38,18:55
20170404,TUE,u00077,08:36,20:22
20170404,TUE,u00078,08:53,17:47
20170404,TUE,u00079,08:37,18:33
20170404,TUE,u00080,08:52,21:26
20170404,TUE,u00081,08:30,18:32
20170404,TUE,u00082,08:48,18:27
20170404,TUE,u00083,08:49,19:11
20170404,TUE,u00084,08:57,18:41
20170404,TUE,u00085,08:35,18:32
20170404,TUE,u00086,08:48,18:35
20170404,TUE,u00087,08:33,20:54
20170404,TUE,u00088,08:54,17:33
20170404,TUE,u00089,08:50,17:36
20170404,TUE,u00090,08:46,17:35
20170404,TUE,u00091,08:49,20:13
20170404,TUE,u00092,08:34,17:51
20170404,TUE,u00093,08:49,18:44
20170404,TUE,u00094,08:35,18:33
20170404,TUE,u00095,08:56,18:50
20170404,TUE,u00096,08:56,18:28
20170404,TUE,u00097,08:30,18:31
20170404,TUE,u00098,08:57,18:54
20170404,TUE,u00099,08:57,19:40
20170405,WED,u00000,08:52,18:59
20170405,WED,u00001,08:52,18:51
20170405,WED,u00002,08:45,18:25
20170405,WED,u00003,08:40,18:46
20170405,WED,u00004,08:31,23:44
20170405,WED,u00005,08:55,20:53
20170405,WED,u00006,08:49,18:23
20170405,WED,u00007,08:32,18:57
20170405,WED,u00008,08:32,19:31
20170405,WED,u00009,08:33,19:20
20170405,WED,u00010,08:35,17:45
20170405,WED,u00011,08:41,22:14
20170405,WED,u00012,08:40,20:28
20170405,WED,u00013,08:46,18:27
20170405,WED,u00014,08:39,18:20
20170405,WED,u00015,08:43,18:58
20170405,WED,u00016,08:32,21:19
20170405,WED,u00017,08:38,18:48
20170405,WED,u00018,08:49,18:52
20170405,WED,u00019,08:46,20:50
20170405,WED,u00020,08:44,20:12
20170405,WED,u00021,08:51,18:19
20170405,WED,u00022,08:58,18:14
20170405,WED,u00023,08:37,20:33
20170405,WED,u00024,08:45,22:37
20170405,WED,u00025,08:54,18:00
20170405,WED,u00026,08:55,18:43
20170405,WED,u00027,08:51,21:24
20170405,WED,u00028,08:42,21:11
20170405,WED,u00029,08:43,18:05
20170405,WED,u00030,08:40,18:32
20170405,WED,u00031,08:53,18:24
20170405,WED,u00032,08:45,19:18
20170405,WED,u00033,08:36,17:54
20170405,WED,u00034,08:31,18:16
20170405,WED,u00035,08:33,18:26
20170405,WED,u00036,08:54,18:38
20170405,WED,u00037,08:40,18:35
20170405,WED,u00038,08:43,20:58
20170405,WED,u00039,08:36,17:30
20170405,WED,u00040,08:38,17:49
20170405,WED,u00041,08:51,20:46
20170405,WED,u00042,08:56,22:46
20170405,WED,u00043,08:45,20:48
20170405,WED,u00044,08:38,17:57
20170405,WED,u00045,08:38,19:52
20170405,WED,u00046,08:35,21:20
20170405,WED,u00047,08:40,21:03
20170405,WED,u00048,08:35,19:18
20170405,WED,u00049,08:45,18:29
20170405,WED,u00050,08:48,17:52
20170405,WED,u00051,08:53,18:39
20170405,WED,u00052,08:30,19:12
20170405,WED,u00053,08:33,20:26
20170405,WED,u00054,08:35,18:15
20170405,WED,u00055,08:50,17:58
20170405,WED,u00056,08:30,18:28
20170405,WED,u00057,08:33,18:43
20170405,WED,u00058,08:57,18:30
20170405,WED,u00059,08:44,17:47
20170405,WED,u00060,08:49,18:22
20170405,WED,u00061,08:51,17:52
20170405,WED,u00062,08:34,18:29
20170405,WED,u00063,08:58,18:40
20170405,WED,u00064,08:40,18:24
20170405,WED,u00065,08:31,18:22
20170405,WED,u00066,08:42,17:31
20170405,WED,u00067,08:30,18:09
20170405,WED,u00068,08:46,21:59
20170405,WED,u00069,08:39,17:31
20170405,WED,u00070,08:38,21:11
20170405,WED,u00071,08:44,17:51
20170405,WED,u00072,08:46,20:05
20170405,WED,u00073,08:55,18:56
20170405,WED,u00074,08:30,19:54
20170405,WED,u00075,08:51,19:29
20170405,WED,u00076,08:59,17:51
20170405,WED,u00077,08:57,19:12
20170405,WED,u00078,08:30,19:39
20170405,WED,u00079,08:38,19:32
20170405,WED,u00080,08:48,18:15
20170405,WED,u00081,08:32,20:02
20170405,WED,u00082,08:33,17:46
20170405,WED,u00083,08:43,22:13
20170405,WED,u00084,08:59,20:51
20170405,WED,u00085,08:39,18:04
20170405,WED,u00086,08:53,17:35
20170405,WED,u00087,08:58,18:04
20170405,WED,u00088,08:43,17:46
20170405,WED,u00089,08:57,17:41
20170405,WED,u00090,08:32,18:56
20170405,WED,u00091,08:36,23:45
20170405,WED,u00092,08:59,20:18
20170405,WED,u00093,08:58,19:59
20170405,WED,u00094,08:43,21:14
20170405,WED,u00095,08:34,18:29
20170405,WED,u00096,08:43,19:02
20170405,WED,u00097,08:49,19:51
20170405,WED,u00098,08:40,17:34
20170405,WED,u00099,08:38,18:34
20170406,THU,u00000,08:38,22:28
20170406,THU,u00001,08:37,18:27
20170406,THU,u00002,08:49,18:52
20170406,THU,u00003,08:37,19:18
20170406,THU,u00004,08:35,20:53
20170406,THU,u00005,08:51,18:51
20170406,THU,u00006,08:35,19:34
20170406,THU,u00007,08:37,19:02
20170406,THU,u00008,08:31,17:52
20170406,THU,u00009,08:35,18:12
20170406,THU,u00010,08:45,18:19
20170406,THU,u00011,08:32,19:40
20170406,THU,u00012,08:45,17:40
20170406,THU,u00013,08:56,20:57
20170406,THU,u00014,08:36,20:05
20170406,THU,u00015,08:49,19:15
20170406,THU,u00016,08:38,18:05
20170406,THU,u00017,08:32,20:22
20170406,THU,u00018,08:45,18:59
20170406,THU,u00019,08:31,17:59
20170406,THU,u00020,08:52,18:58
20170406,THU,u00021,08:46,18:47
20170406,THU,u00022,08:58,18:37
20170406,THU,u00023,08:50,18:18
20170406,THU,u00024,08:44,18:44
20170406,THU,u00025,08:51,18:05
20170406,THU,u00026,08:55,21:32
20170406,THU,u00027,08:45,18:35
20170406,THU,u00028,08:35,18:04
20170406,THU,u00029,08:46,17:33
20170406,THU,u00030,08:48,18:56
20170406,THU,u00031,08:32,17:49
20170406,THU,u00032,08:30,17:45
20170406,THU,u00033,08:41,19:08
20170406,THU,u00034,08:53,19:20
20170406,THU,u00035,08:45,18:56
20170406,THU,u00036,08:57,18:28
20170406,THU,u00037,08:59,19:16
20170406,THU,u00038,08:34,18:38
20170406,THU,u00039,08:45,18:46
20170406,THU,u00040,08:35,18:56
20170406,THU,u00041,08:52,17:30
20170406,THU,u00042,08:40,17:32
20170406,THU,u00043,08:42,19:53
20170406,THU,u00044,08:54,17:41
20170406,THU,u00045,08:42,19:41
20170406,THU,u00046,08:49,19:29
20170406,THU,u00047,08:57,18:14
20170406,THU,u00048,08:35,22:01
20170406,THU,u00049,08:43,18:06
20170406,THU,u00050,08:38,19:39
20170406,THU,u00051,08:34,20:11
20170406,THU,u00052,08:52,20:41
20170406,THU,u00053,08:37,17:56
20170406,THU,u00054,08:56,18:51
20170406,THU,u00055,08:38,17:52
20170406,THU,u00056,08:54,17:58
20170406,THU,u00057,08:33,18:16
20170406,THU,u00058,08:40,17:42
20170406,THU,u00059,08:45,19:21
20170406,THU,u00060,08:36,21:27
20170406,THU,u00061,08:46,18:29
20170406,THU,u00062,08:32,20:37
20170406,THU,u00063,08:49,18:38
20170406,THU,u00064,08:47,21:13
20170406,THU,u00065,08:53,19:32
20170406,THU,u00066,08:47,17:45
20170406,THU,u00067,08:56,17:52
20170406,THU,u00068,08:59,18:33
20170406,THU,u00069,08:51,19:40
20170406,THU,u00070,08:33,17:32
20170406,THU,u00071,08:39,17:47
20170406,THU,u00072,08:38,18:05
20170406,THU,u00073,08:43,18:07
20170406,THU,u00074,08:34,17:43
20170406,THU,u00075,08:55,18:46
20170406,THU,u00076,08:34,20:40
20170406,THU,u00077,08:55,18:42
20170406,THU,u00078,08:50,18:17
20170406,THU,u00079,08:40,17:43
20170406,THU,u00080,08:42,17:30
20170406,THU,u00081,08:50,20:36
20170406,THU,u00082,08:37,18:12
20170406,THU,u00083,08:46,18:36
20170406,THU,u00084,08:41,21:29
20170406,THU,u00085,08:34,18:56
20170406,THU,u00086,08:31,17:47
20170406,THU,u00087,08:38,18:34
20170406,THU,u00088,08:36,19:32
20170406,THU,u00089,08:54,17:47
20170406,THU,u00090,08:41,18:11
20170406,THU,u00091,08:59,18:51
20170406,THU,u00092,08:44,18:13
20170406,THU,u00093,08:44,21:48
20170406,THU,u00094,08:50,22:19
20170406,THU,u00095,08:33,20:08
20170406,THU,u00096,08:52,18:25
20170406,THU,u00097,08:39,19:12
20170406,THU,u00098,08:47,17:52
20170406,THU,u00099,08:44,21:41
20170407,FRI,u00000,08:34,18:15
20170407,FRI,u00001,08:40,17:38
20170407,FRI,u00002,08:45,21:00
20170407,FRI,u00003,08:45,17:56
20170407,FRI,u00004,08:38,17:59
20170407,FRI,u00005,08:31,18:23
20170407,FRI,u00006,08:43,18:46
20170407,FRI,u00007,08:50,18:08
20170407,FRI,u00008,08:57,17:35
20170407,FRI,u00009,08:33,17:43
20170407,FRI,u00010,08:34,17:42
20170407,FRI,u00011,08:42,18:59
20170407,FRI,u00012,08:59,19:36
20170407,FRI,u00013,08:41,17:56
20170407,FRI,u00014,08:51,17:49
20170407,FRI,u00015,08:48,18:37
20170407,FRI,u00016,08:44,18:59
20170407,FRI,u00017,08:39,18:24
20170407,FRI,u00018,08:42,18:19
20170407,FRI,u00019,08:45,18:22
20170407,FRI,u00020,08:50,18:41
20170407,FRI,u00021,08:32,18:54
20170407,FRI,u00022,08:55,19:22
20170407,FRI,u00023,08:31,18:51
20170407,FRI,u00024,08:34,18:27
20170407,FRI,u00025,08:43,19:22
20170407,FRI,u00026,08:41,19:03
20170407,FRI,u00027,08:46,17:30
20170407,FRI,u00028,08:33,18:40
20170407,FRI,u00029,08:45,19:47
20170407,FRI,u00030,08:35,18:57
20170407,FRI,u00031,08:33,18:45
20170407,FRI,u00032,08:51,17:59
20170407,FRI,u00033,08:53,18:04
20170407,FRI,u00034,08:34,18:40
20170407,FRI,u00035,08:38,21:38
20170407,FRI,u00036,08:40,17:40
20170407,FRI,u00037,08:42,20:02
20170407,FRI,u00038,08:51,17:33
